customerID,gender,SeniorCitizen,SeniorCitizen_trans,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,monthlycharges_bin,TotalCharges,Churn,Churn_flag
4522-XRWWI,Male,0,young,Yes,No,42,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),80.45,81-100,3375.9,No,0
3766-EJLFL,Female,0,young,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.05,101-120,7508.55,No,0
5939-SXWHM,Male,0,young,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.3,21-40,1245.05,No,0
8152-UOBNY,Female,1,senior,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,106.8,101-120,5347.95,No,0
7351-KYHQH,Female,1,senior,No,No,7,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.95,61-80,493.65,No,0
7643-RCHXS,Female,0,young,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.35,0-20,1263.85,No,0
8246-SHFGA,Male,0,young,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.1,21-40,385.55,No,0
8387-MOJJT,Female,0,young,Yes,Yes,42,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.95,61-80,3384,Yes,1
0620-XEFWH,Male,0,young,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.85,0-20,84.2,No,0
6485-QXWWE,Female,0,young,No,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26,21-40,1638.7,No,0
2761-OCIAX,Male,1,senior,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,61-80,165.4,Yes,1
7321-VGNKU,Female,0,young,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,61-80,120.25,No,0
5327-CNLUQ,Male,0,young,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),96.9,81-100,4473.45,No,0
7552-KEYGT,Male,0,young,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.55,0-20,520.55,No,0
5816-JMLGY,Female,0,young,Yes,Yes,70,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.4,81-100,5717.85,No,0
3068-OMWZA,Male,1,senior,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.8,81-100,88.8,Yes,1
2927-QRRQV,Male,0,young,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,94.65,81-100,4312.5,No,0
6032-KRXXO,Male,0,young,No,No,30,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.25,81-100,2755.35,Yes,1
7459-RRWQZ,Female,0,young,No,No,15,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.65,61-80,994.55,Yes,1
6265-SXWBU,Male,0,young,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),95.75,81-100,6511.25,No,0
7941-RCJOW,Male,0,young,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.55,0-20,1218.65,No,0
6374-NTQLP,Male,1,senior,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.1,101-120,7447.7,No,0
4154-AQUGT,Male,1,senior,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.05,81-100,1169.35,Yes,1
2387-KDZQY,Male,0,young,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.1,21-40,279.5,No,0
3584-WKTTW,Male,0,young,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.55,101-120,5720.35,No,0
3399-BMLVW,Male,0,young,Yes,Yes,51,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),60.5,61-80,3121.45,No,0
1971-DTCZB,Female,0,young,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),90.95,81-100,6468.6,No,0
3092-IGHWF,Male,0,young,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,87.4,81-100,5918.8,Yes,1
3374-PZLXD,Male,0,young,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,0-20,675.6,No,0
3813-DHBBB,Male,0,young,Yes,No,67,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),50.95,41-60,3521.7,No,0
2812-REYAT,Female,0,young,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.05,21-40,923.1,No,0
6518-PPLMZ,Male,0,young,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.4,0-20,1110.35,No,0
4939-KYYPY,Male,0,young,No,No,27,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.45,41-60,1611.65,No,0
8017-LXHFA,Female,1,senior,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,81-100,2293.6,Yes,1
5930-GBIWP,Male,0,young,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),81.5,81-100,5553.25,No,0
6022-KOUQO,Female,0,young,Yes,Yes,2,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),29.05,21-40,44.75,No,0
6352-TWCAU,Female,0,young,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.45,81-100,3029.1,Yes,1
2361-UPSND,Female,0,young,Yes,No,46,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,70.6,61-80,3231.05,No,0
6035-RIIOM,Female,0,young,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),97.2,81-100,5129.45,No,0
2929-QNSRW,Female,0,young,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,98.25,81-100,5508.35,Yes,1
1262-OPMFY,Female,0,young,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.75,61-80,655.9,Yes,1
9504-DSHWM,Male,0,young,No,No,20,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.2,41-60,1191.2,No,0
5035-BVCXS,Male,0,young,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,75.9,61-80,866.4,No,0
6267-DCFFZ,Female,1,senior,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.05,81-100,2627.2,No,0
3533-UVMOM,Male,0,young,Yes,No,68,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),70.95,61-80,4741.45,No,0
2439-LYPMQ,Male,1,senior,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.6,101-120,4009.2,No,0
4248-QPAVC,Female,1,senior,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.35,81-100,1463.45,Yes,1
1899-VXWXM,Male,0,young,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.1,101-120,5082.8,Yes,1
1478-VPOAD,Female,0,young,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.8,41-60,43.8,No,0
9995-HOTOH,Male,0,young,Yes,Yes,63,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,59,41-60,3707.6,No,0
2988-PLAHS,Female,0,young,No,No,3,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,69.95,61-80,220.45,No,0
1371-OJCEK,Female,0,young,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.35,21-40,1133.7,No,0
4999-IEZLT,Male,0,young,No,No,66,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),29.45,21-40,1983.15,No,0
8883-ANODQ,Female,0,young,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),84.4,81-100,5746.75,No,0
4690-LLKUA,Male,1,senior,No,No,17,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.05,41-60,770.6,Yes,1
2351-RRBUE,Female,0,young,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,21-40,134.05,No,0
5980-BDHPY,Male,0,young,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.1,81-100,6230.1,No,0
1498-DQNRX,Female,0,young,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,0-20,573.05,No,0
9469-WEJBT,Male,0,young,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.35,81-100,3419.3,No,0
3331-HQDTW,Female,0,young,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,109.8,101-120,3587.25,Yes,1
9490-DFPMD,Female,1,senior,No,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.65,81-100,3541.35,Yes,1
2581-VKIRT,Female,0,young,Yes,Yes,59,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,65.5,61-80,3801.3,No,0
5442-XSDCW,Male,0,young,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.5,61-80,868.5,Yes,1
7426-WEIJX,Male,1,senior,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.95,81-100,4859.1,No,0
2851-MMUTZ,Female,0,young,No,No,27,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,56.15,41-60,1439.35,No,0
3049-NDXFL,Female,0,young,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,85.8,81-100,85.8,Yes,1
8580-AECUZ,Male,1,senior,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.1,61-80,79.1,Yes,1
3307-TLCUD,Male,0,young,Yes,No,17,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,34.4,21-40,592.75,No,0
6625-FLENO,Male,0,young,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,21-40,1185.95,No,0
2967-MXRAV,Male,0,young,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.8,0-20,18.8,No,0
7963-GQRMY,Female,0,young,Yes,Yes,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.3,41-60,134.5,Yes,1
8189-HBVRW,Female,0,young,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,90.8,81-100,4921.2,No,0
4163-KIUHY,Male,0,young,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.6,21-40,901.25,No,0
1228-FZFRV,Male,0,young,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),105.95,101-120,5341.8,Yes,1
3500-NSDOA,Male,0,young,Yes,Yes,68,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),70.8,61-80,4859.95,No,0
1171-TYKUR,Male,0,young,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.4,21-40,1139.2,No,0
3761-FLYZI,Female,1,senior,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.8,101-120,7082.45,No,0
2058-DCJBE,Male,0,young,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.75,61-80,324.6,Yes,1
5364-XYIRR,Male,0,young,Yes,No,51,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.65,81-100,4812.75,Yes,1
4829-AUOAX,Female,0,young,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.05,81-100,4399.5,Yes,1
1219-NNDDO,Female,0,young,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.85,61-80,663.55,No,0
8388-DMKAE,Female,0,young,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.25,21-40,174.65,No,0
4403-BWPAY,Male,0,young,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),24.8,21-40,321.7,No,0
9659-QEQSY,Female,0,young,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,115.65,101-120,5125.5,No,0
5405-ZMYXQ,Female,0,young,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.6,61-80,548.9,No,0
5047-LHVLY,Male,1,senior,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.15,41-60,50.15,Yes,1
1442-OKRJE,Male,0,young,Yes,Yes,66,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.15,101-120,7031.3,No,0
4737-AQCPU,Male,0,young,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),72.1,61-80,5016.65,No,0
9158-VCTQB,Female,0,young,Yes,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),113.6,101-120,4594.95,Yes,1
2808-CHTDM,Female,0,young,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.1,21-40,611.45,No,0
6311-UEUME,Female,0,young,No,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.9,61-80,2384.15,Yes,1
0793-TWELN,Female,0,young,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.15,81-100,319.85,No,0
3283-WCWXT,Male,0,young,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,21-40,153.3,No,0
1060-ENTOF,Female,1,senior,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),105.4,101-120,7035.6,No,0
0999-QXNSA,Male,1,senior,No,Yes,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.75,41-60,344.2,No,0
5451-MHQOF,Male,0,young,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.45,21-40,1431.65,No,0
4836-WNFNO,Female,0,young,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25,21-40,1849.2,No,0
9225-BZLNZ,Male,0,young,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,85.25,81-100,6083.1,No,0
0354-VXMJC,Male,0,young,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,0-20,426.65,No,0
4422-QVIJA,Female,0,young,No,Yes,35,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.15,41-60,1655.35,No,0
9365-SRSZE,Male,1,senior,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.55,61-80,1943.9,No,0
6839-ITVZJ,Female,0,young,Yes,Yes,26,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.05,61-80,1616.15,Yes,1
8332-OSJDW,Male,0,young,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26.4,21-40,314.95,No,0
4735-BJKOU,Female,0,young,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,21-40,804.85,No,0
0274-JKUJR,Male,0,young,Yes,Yes,7,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,58.85,41-60,465.7,No,0
5740-YHGTW,Male,0,young,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),97.55,81-100,6669.05,No,0
8917-SZTTJ,Male,0,young,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,0-20,1161.75,No,0
1696-MZVAU,Male,0,young,Yes,Yes,39,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),25.25,21-40,947.75,No,0
7359-WWYJV,Male,0,young,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.45,101-120,8375.05,No,0
0375-HVGXO,Female,0,young,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,34.7,21-40,34.7,Yes,1
4906-ZHGPK,Male,0,young,Yes,Yes,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,70.7,61-80,3770,No,0
8593-WHYHV,Male,0,young,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.3,81-100,264.8,Yes,1
3795-GWTRD,Female,0,young,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),75.55,61-80,4707.85,No,0
1298-PHBTI,Male,0,young,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,84.8,81-100,6152.4,No,0
6223-DHJGV,Female,0,young,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.65,21-40,958.1,No,0
6961-MJKBO,Male,0,young,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.45,21-40,943,No,0
6097-EQISJ,Female,0,young,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),102.45,101-120,6615.15,Yes,1
4423-YLHDV,Female,0,young,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.4,101-120,2200.25,Yes,1
8158-WPEZG,Male,0,young,No,No,11,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,35.65,21-40,425.1,No,0
0107-YHINA,Male,0,young,No,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.75,81-100,99.75,Yes,1
4918-FYJNT,Female,1,senior,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.45,81-100,5044.8,No,0
0727-BNRLG,Male,0,young,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),97.65,81-100,6743.55,No,0
4854-CIDCF,Female,1,senior,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,73.85,61-80,196.4,No,0
8640-SDGKB,Male,0,young,No,No,4,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.4,61-80,299.7,Yes,1
3280-MRDOF,Male,1,senior,No,No,30,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),69.1,61-80,2093.9,No,0
6435-SRWBJ,Female,0,young,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,82.75,81-100,417.75,No,0
9964-WBQDJ,Female,0,young,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.4,21-40,1725.4,No,0
6303-KFWSL,Female,0,young,No,No,29,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,55.25,41-60,1620.2,No,0
1702-CCFNJ,Male,0,young,Yes,No,52,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.35,61-80,3169.55,No,0
8932-CZHRQ,Male,0,young,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),76.75,61-80,5233.25,No,0
0386-CWRGM,Female,0,young,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,0-20,967.85,No,0
5515-RUGKN,Male,0,young,No,No,8,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),54.75,41-60,438.05,No,0
0404-AHASP,Male,0,young,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,0-20,1421.9,No,0
7279-NMVJC,Female,0,young,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.9,0-20,323.15,No,0
2081-VEYEH,Male,0,young,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.95,101-120,318.6,No,0
6407-UTSLV,Female,1,senior,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.8,81-100,163.7,No,0
4116-TZAQJ,Female,0,young,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.25,61-80,639.65,Yes,1
